#(id,from,to,speed,planTime)
(13030, 11, 60, 4, 10)
(13031, 10, 44, 8, 2)
(13032, 45, 4, 8, 5)
(13033, 16, 49, 8, 8)
(13034, 32, 75, 4, 10)
(13035, 60, 16, 8, 1)
(13036, 6, 51, 4, 7)
(13037, 36, 4, 4, 3)
(13038, 31, 75, 2, 2)
(13039, 57, 24, 8, 6)
(13040, 54, 4, 2, 1)
(13041, 51, 2, 4, 7)
(13042, 14, 68, 8, 3)
(13043, 4, 41, 4, 9)
(13044, 6, 41, 4, 6)
(13045, 21, 69, 4, 4)
(13046, 59, 3, 8, 9)
(13047, 32, 75, 8, 6)
(13048, 51, 1, 8, 6)
(13049, 32, 75, 2, 3)
(13050, 32, 75, 8, 5)
(13051, 30, 69, 6, 8)
(13052, 10, 60, 4, 1)
(13053, 46, 5, 6, 4)
(13054, 30, 75, 2, 10)
(13055, 13, 75, 8, 8)
(13056, 41, 6, 8, 6)
(13057, 51, 1, 8, 9)
(13058, 47, 9, 8, 10)
(13059, 41, 4, 4, 8)
(13060, 15, 56, 8, 8)
(13061, 33, 1, 4, 6)
(13062, 41, 9, 6, 10)
(13063, 29, 75, 4, 8)
(13064, 39, 1, 2, 9)
(13065, 22, 60, 4, 10)
(13066, 32, 75, 6, 6)
(13067, 18, 75, 6, 5)
(13068, 40, 8, 8, 5)
(13069, 14, 57, 2, 6)
(13070, 43, 3, 2, 7)
(13071, 69, 11, 8, 3)
(13072, 56, 1, 4, 3)
(13073, 51, 17, 8, 9)
(13074, 25, 71, 4, 7)
(13075, 71, 18, 2, 3)
(13076, 11, 45, 6, 1)
(13077, 39, 5, 8, 1)
(13078, 3, 40, 4, 7)
(13079, 28, 69, 8, 1)
(13080, 5, 44, 4, 8)
(13081, 37, 1, 8, 4)
(13082, 37, 5, 6, 9)
(13083, 53, 10, 2, 7)
(13084, 30, 71, 2, 7)
(13085, 75, 20, 2, 2)
(13086, 34, 2, 2, 7)
(13087, 15, 51, 2, 6)
(13088, 4, 40, 2, 10)
(13089, 45, 10, 2, 2)
(13090, 24, 75, 4, 7)
(13091, 56, 5, 6, 2)
(13092, 41, 5, 2, 4)
(13093, 32, 75, 6, 6)
(13094, 14, 58, 4, 2)
(13095, 26, 58, 8, 9)
(13096, 18, 53, 8, 2)
(13097, 24, 60, 6, 7)
(13098, 38, 6, 6, 10)
(13099, 60, 18, 6, 2)
(13100, 18, 58, 2, 3)
(13101, 16, 55, 2, 5)
(13102, 27, 75, 4, 5)
(13103, 8, 42, 4, 1)
(13104, 31, 75, 2, 6)
(13105, 33, 1, 8, 4)
(13106, 75, 13, 2, 1)
(13107, 2, 41, 4, 8)
(13108, 53, 12, 8, 5)
(13109, 20, 58, 8, 5)
(13110, 57, 18, 8, 9)
(13111, 11, 46, 4, 5)
(13112, 28, 69, 2, 4)
(13113, 2, 43, 2, 5)
(13114, 68, 2, 4, 10)
(13115, 37, 4, 6, 9)
(13116, 51, 17, 8, 9)
(13117, 49, 1, 8, 5)
(13118, 15, 48, 8, 6)
(13119, 5, 60, 8, 1)
(13120, 58, 8, 2, 4)
(13121, 13, 69, 6, 9)
(13122, 21, 54, 2, 8)
(13123, 44, 2, 8, 2)
(13124, 75, 2, 8, 1)
(13125, 58, 15, 6, 3)
(13126, 37, 2, 8, 8)
(13127, 48, 7, 6, 1)
(13128, 68, 7, 6, 10)
(13129, 3, 48, 8, 6)
(13130, 50, 8, 8, 3)
(13131, 48, 1, 2, 3)
(13132, 28, 60, 4, 5)
(13133, 11, 60, 8, 3)
(13134, 45, 10, 6, 7)
(13135, 31, 71, 2, 9)
(13136, 28, 60, 4, 5)
(13137, 71, 27, 4, 9)
(13138, 44, 9, 4, 1)
(13139, 11, 52, 2, 3)
(13140, 49, 7, 6, 8)
(13141, 22, 71, 6, 8)
(13142, 60, 21, 8, 4)
(13143, 46, 4, 8, 3)
(13144, 33, 1, 8, 8)
(13145, 29, 68, 2, 2)
(13146, 45, 2, 4, 1)
(13147, 47, 10, 2, 5)
(13148, 46, 13, 4, 4)
(13149, 55, 1, 2, 7)
(13150, 30, 71, 2, 4)
(13151, 68, 4, 4, 4)
(13152, 60, 13, 6, 5)
(13153, 52, 4, 8, 2)
(13154, 57, 19, 4, 6)
(13155, 34, 1, 6, 5)
(13156, 53, 1, 8, 1)
(13157, 21, 60, 8, 5)
(13158, 20, 68, 6, 7)
(13159, 53, 1, 2, 5)
(13160, 31, 75, 6, 2)
(13161, 22, 55, 6, 1)
(13162, 12, 52, 6, 9)
(13163, 13, 60, 8, 9)
(13164, 71, 19, 4, 7)
(13165, 19, 59, 8, 8)
(13166, 36, 3, 2, 10)
(13167, 39, 7, 2, 1)
(13168, 40, 7, 2, 4)
(13169, 19, 69, 8, 1)
(13170, 40, 8, 2, 8)
(13171, 15, 75, 4, 7)
(13172, 42, 7, 4, 2)
(13173, 44, 6, 6, 2)
(13174, 60, 8, 6, 10)
(13175, 12, 48, 8, 2)
(13176, 14, 68, 6, 7)
(13177, 24, 59, 8, 8)
(13178, 48, 6, 2, 4)
(13179, 2, 69, 4, 6)
(13180, 37, 3, 4, 10)
(13181, 59, 21, 6, 1)
(13182, 27, 69, 6, 4)
(13183, 12, 60, 6, 5)
(13184, 45, 4, 2, 4)
(13185, 20, 53, 4, 10)
(13186, 56, 22, 6, 6)
(13187, 18, 50, 6, 6)
(13188, 47, 8, 6, 5)
(13189, 54, 12, 8, 6)
(13190, 43, 5, 2, 5)
(13191, 10, 48, 4, 8)
(13192, 53, 13, 8, 3)
(13193, 48, 5, 6, 8)
(13194, 22, 59, 4, 4)
(13195, 45, 8, 8, 3)
(13196, 43, 5, 8, 4)
(13197, 59, 1, 6, 10)
(13198, 52, 12, 2, 4)
(13199, 21, 59, 4, 7)
(13200, 54, 1, 6, 10)
(13201, 47, 2, 8, 1)
(13202, 31, 71, 6, 2)
(13203, 23, 60, 8, 8)
(13204, 24, 68, 4, 1)
(13205, 40, 5, 4, 1)
(13206, 37, 5, 8, 7)
(13207, 43, 4, 2, 6)
(13208, 68, 7, 4, 4)
(13209, 3, 59, 4, 1)
(13210, 37, 3, 6, 4)
(13211, 35, 2, 2, 9)
(13212, 69, 28, 4, 9)
(13213, 6, 45, 4, 5)
(13214, 6, 51, 8, 10)
(13215, 3, 71, 8, 5)
(13216, 37, 1, 2, 9)
(13217, 68, 19, 2, 1)
(13218, 16, 59, 2, 4)
(13219, 5, 37, 2, 8)
(13220, 6, 44, 6, 10)
(13221, 34, 1, 2, 4)
(13222, 71, 2, 2, 2)
(13223, 34, 2, 2, 3)
(13224, 3, 56, 2, 4)
(13225, 3, 37, 8, 4)
(13226, 57, 24, 2, 9)
(13227, 42, 1, 4, 1)
(13228, 47, 12, 2, 6)
(13229, 5, 68, 4, 7)
(13230, 18, 75, 2, 2)
(13231, 60, 2, 2, 8)
(13232, 17, 51, 6, 7)
(13233, 7, 50, 2, 3)
(13234, 3, 52, 8, 10)
(13235, 75, 18, 6, 10)
(13236, 71, 7, 6, 2)
(13237, 12, 51, 2, 8)
(13238, 68, 4, 2, 4)
(13239, 53, 13, 8, 6)
(13240, 53, 21, 6, 6)
(13241, 44, 3, 2, 3)
(13242, 52, 17, 2, 6)
(13243, 39, 7, 8, 10)
(13244, 49, 2, 6, 4)
(13245, 6, 69, 4, 6)
(13246, 58, 17, 2, 4)
(13247, 49, 17, 4, 4)
(13248, 71, 19, 6, 8)
(13249, 6, 48, 6, 10)
(13250, 60, 17, 2, 10)
(13251, 22, 54, 2, 3)
(13252, 35, 2, 2, 4)
(13253, 40, 6, 8, 1)
(13254, 44, 4, 4, 3)
(13255, 34, 2, 2, 2)
(13256, 21, 69, 6, 5)
(13257, 1, 59, 6, 3)
(13258, 2, 55, 8, 7)
(13259, 51, 19, 4, 4)
(13260, 6, 58, 6, 5)
(13261, 2, 71, 6, 7)
(13262, 51, 12, 8, 7)
(13263, 12, 68, 2, 7)
(13264, 23, 69, 4, 1)
(13265, 69, 3, 2, 5)
(13266, 69, 8, 6, 3)
(13267, 11, 49, 8, 6)
(13268, 14, 58, 8, 1)
(13269, 20, 60, 6, 5)
(13270, 3, 49, 4, 1)
(13271, 27, 68, 6, 8)
(13272, 75, 29, 4, 2)
(13273, 19, 69, 2, 3)
(13274, 7, 55, 2, 8)
(13275, 55, 1, 4, 1)
(13276, 75, 17, 4, 8)
(13277, 22, 55, 4, 1)
(13278, 3, 58, 2, 5)
(13279, 42, 10, 2, 9)
(13280, 53, 7, 2, 8)
(13281, 50, 7, 6, 10)
(13282, 3, 42, 4, 2)
(13283, 56, 1, 8, 2)
(13284, 31, 75, 4, 10)
(13285, 47, 1, 2, 4)
(13286, 18, 52, 2, 9)
(13287, 20, 68, 4, 4)
(13288, 5, 71, 2, 4)
(13289, 25, 60, 8, 3)
(13290, 37, 4, 6, 8)
(13291, 17, 52, 4, 10)
(13292, 22, 75, 8, 1)
(13293, 58, 17, 4, 1)
(13294, 35, 2, 6, 9)
(13295, 46, 13, 6, 8)
(13296, 60, 10, 2, 1)
(13297, 6, 71, 2, 3)
(13298, 4, 47, 8, 8)
(13299, 68, 19, 6, 7)
(13300, 25, 58, 8, 1)
(13301, 60, 11, 8, 6)
(13302, 33, 1, 8, 5)
(13303, 44, 2, 2, 3)
(13304, 19, 58, 2, 4)
(13305, 45, 3, 2, 4)
(13306, 7, 55, 8, 9)
(13307, 44, 2, 8, 3)
(13308, 29, 69, 2, 3)
(13309, 60, 19, 6, 5)
(13310, 47, 1, 4, 4)
(13311, 17, 50, 6, 3)
(13312, 11, 45, 8, 10)
(13313, 15, 49, 6, 5)
(13314, 59, 13, 4, 6)
(13315, 7, 51, 2, 7)
(13316, 13, 71, 4, 2)
(13317, 31, 75, 6, 8)
(13318, 11, 69, 6, 8)
(13319, 5, 58, 4, 8)
(13320, 16, 49, 6, 3)
(13321, 69, 11, 8, 2)
(13322, 49, 17, 2, 5)
(13323, 30, 71, 8, 8)
(13324, 14, 55, 6, 8)
(13325, 28, 75, 2, 6)
(13326, 19, 60, 8, 4)
(13327, 27, 68, 6, 1)
(13328, 71, 24, 6, 2)
(13329, 31, 75, 2, 2)
(13330, 10, 42, 4, 6)
(13331, 36, 2, 2, 2)
(13332, 16, 56, 8, 6)
(13333, 60, 7, 2, 5)
(13334, 59, 18, 6, 3)
(13335, 9, 50, 2, 10)
(13336, 20, 60, 4, 5)
(13337, 50, 13, 8, 3)
(13338, 45, 1, 8, 2)
(13339, 71, 6, 6, 1)
(13340, 23, 56, 6, 6)
(13341, 41, 6, 2, 3)
(13342, 12, 71, 4, 10)
(13343, 48, 2, 4, 2)
(13344, 49, 16, 2, 8)
(13345, 53, 19, 4, 2)
(13346, 21, 53, 4, 3)
(13347, 45, 7, 4, 8)
(13348, 14, 68, 2, 9)
(13349, 52, 15, 2, 3)
(13350, 11, 53, 4, 6)
(13351, 58, 20, 8, 2)
(13352, 24, 58, 2, 6)
(13353, 50, 11, 4, 7)
(13354, 47, 11, 8, 6)
(13355, 71, 23, 4, 8)
(13356, 7, 50, 4, 8)
(13357, 24, 68, 2, 2)
(13358, 15, 50, 6, 8)
(13359, 35, 1, 8, 8)
(13360, 50, 15, 8, 9)
(13361, 7, 55, 4, 7)
(13362, 75, 29, 6, 5)
(13363, 44, 10, 4, 3)
(13364, 16, 57, 8, 3)
(13365, 60, 3, 4, 10)
(13366, 71, 27, 4, 3)
(13367, 49, 7, 2, 6)
(13368, 22, 56, 8, 8)
(13369, 27, 68, 6, 8)
(13370, 25, 75, 6, 2)
(13371, 26, 71, 6, 9)
(13372, 25, 68, 8, 1)
(13373, 68, 25, 2, 10)
(13374, 25, 60, 2, 8)
(13375, 45, 1, 8, 6)
(13376, 29, 69, 6, 8)
(13377, 51, 13, 6, 6)
(13378, 5, 37, 6, 8)
(13379, 54, 13, 8, 8)
(13380, 38, 2, 8, 5)
(13381, 69, 19, 6, 5)
(13382, 29, 71, 8, 1)
(13383, 56, 7, 8, 2)
(13384, 54, 9, 2, 10)
(13385, 2, 46, 6, 3)
(13386, 9, 45, 4, 5)
(13387, 60, 3, 8, 9)
(13388, 49, 17, 4, 9)
(13389, 38, 1, 8, 4)
(13390, 32, 75, 6, 10)
(13391, 23, 60, 4, 8)
(13392, 49, 9, 2, 10)
(13393, 2, 59, 6, 7)
(13394, 17, 75, 2, 7)
(13395, 33, 1, 8, 9)
(13396, 33, 1, 8, 2)
(13397, 39, 7, 6, 9)
(13398, 24, 58, 2, 10)
(13399, 17, 51, 8, 10)
(13400, 56, 3, 6, 8)
(13401, 17, 69, 2, 3)
(13402, 75, 13, 6, 4)
(13403, 37, 3, 4, 10)
(13404, 11, 44, 8, 10)
(13405, 15, 71, 6, 5)
(13406, 23, 60, 4, 2)
(13407, 14, 50, 8, 4)
(13408, 37, 3, 4, 6)
(13409, 21, 60, 2, 5)
(13410, 8, 57, 6, 3)
(13411, 58, 3, 6, 9)
(13412, 21, 60, 6, 2)
(13413, 21, 68, 8, 8)
(13414, 23, 59, 6, 5)
(13415, 1, 44, 4, 1)
(13416, 20, 52, 6, 8)
(13417, 6, 39, 8, 1)
(13418, 39, 4, 6, 5)
(13419, 46, 10, 4, 3)
(13420, 41, 2, 6, 5)
(13421, 45, 7, 8, 3)
(13422, 35, 1, 6, 3)
(13423, 24, 75, 6, 10)
(13424, 26, 59, 2, 4)
(13425, 49, 9, 6, 3)
(13426, 69, 27, 2, 3)
(13427, 13, 75, 6, 3)
(13428, 39, 3, 2, 10)
(13429, 43, 7, 4, 10)
(13430, 9, 75, 8, 3)
(13431, 46, 14, 2, 6)
(13432, 30, 69, 8, 8)
(13433, 9, 48, 8, 2)
(13434, 29, 69, 4, 8)
(13435, 25, 68, 2, 1)
(13436, 51, 15, 4, 3)
(13437, 16, 50, 8, 10)
(13438, 49, 3, 2, 9)
(13439, 27, 71, 6, 7)
(13440, 21, 68, 8, 7)
(13441, 59, 8, 8, 4)
(13442, 56, 11, 6, 2)
(13443, 11, 69, 4, 7)
(13444, 23, 56, 8, 3)
(13445, 43, 8, 2, 2)
(13446, 32, 75, 2, 10)
(13447, 41, 2, 8, 1)
(13448, 9, 56, 8, 10)
(13449, 27, 59, 4, 10)
(13450, 23, 68, 6, 7)
(13451, 30, 71, 8, 6)
(13452, 59, 7, 4, 8)
(13453, 24, 71, 4, 2)
(13454, 41, 9, 6, 9)
(13455, 13, 49, 2, 10)
(13456, 43, 3, 4, 8)
(13457, 36, 3, 6, 2)
(13458, 39, 3, 6, 4)
(13459, 18, 51, 8, 8)
(13460, 7, 46, 4, 9)
(13461, 11, 56, 8, 8)
(13462, 20, 53, 4, 7)
(13463, 31, 71, 8, 3)
(13464, 32, 75, 8, 6)
(13465, 21, 55, 4, 10)
(13466, 16, 55, 6, 4)
(13467, 35, 1, 2, 3)
(13468, 2, 44, 4, 6)
(13469, 57, 16, 6, 3)
(13470, 6, 42, 4, 3)
(13471, 37, 4, 2, 2)
(13472, 35, 1, 4, 10)
(13473, 13, 55, 4, 4)
(13474, 3, 38, 6, 8)
(13475, 31, 75, 6, 9)
(13476, 45, 5, 4, 5)
(13477, 26, 60, 2, 9)
(13478, 20, 52, 8, 4)
(13479, 34, 1, 6, 3)
(13480, 5, 44, 6, 1)
(13481, 59, 22, 6, 4)
(13482, 3, 51, 8, 6)
(13483, 53, 12, 8, 6)
(13484, 68, 1, 2, 2)
(13485, 19, 75, 8, 5)
(13486, 44, 5, 2, 1)
(13487, 48, 16, 2, 8)
(13488, 60, 27, 2, 4)
(13489, 28, 69, 2, 6)
(13490, 27, 69, 4, 6)
(13491, 41, 6, 8, 7)
(13492, 37, 2, 6, 7)
(13493, 50, 17, 4, 6)
(13494, 10, 68, 2, 4)
(13495, 43, 1, 6, 1)
(13496, 57, 12, 4, 8)
(13497, 25, 57, 6, 10)
(13498, 47, 13, 6, 1)
(13499, 6, 68, 8, 1)
(13500, 5, 44, 4, 3)
(13501, 55, 10, 8, 2)
(13502, 3, 38, 2, 3)
(13503, 7, 45, 8, 5)
(13504, 40, 5, 6, 3)
(13505, 53, 13, 2, 6)
(13506, 44, 9, 8, 8)
(13507, 43, 2, 4, 6)
(13508, 2, 35, 8, 10)
(13509, 8, 71, 8, 9)
(13510, 4, 53, 8, 2)
(13511, 29, 75, 4, 2)
(13512, 28, 60, 2, 7)
(13513, 33, 1, 2, 6)
(13514, 53, 14, 2, 10)
(13515, 47, 7, 8, 2)
(13516, 9, 53, 6, 4)
(13517, 54, 7, 8, 6)
(13518, 7, 40, 4, 8)
(13519, 11, 44, 4, 1)
(13520, 20, 54, 2, 5)
(13521, 15, 47, 2, 8)
(13522, 57, 9, 4, 9)
(13523, 60, 5, 2, 8)
(13524, 12, 56, 6, 1)
(13525, 22, 75, 2, 8)
(13526, 15, 68, 6, 8)
(13527, 3, 42, 2, 2)
(13528, 36, 2, 2, 7)
(13529, 51, 14, 6, 8)
(13530, 13, 53, 2, 9)
(13531, 55, 1, 4, 3)
(13532, 30, 69, 6, 7)
(13533, 18, 58, 8, 5)
(13534, 29, 75, 6, 7)
(13535, 18, 60, 6, 8)
(13536, 43, 11, 2, 6)
(13537, 71, 15, 8, 8)
(13538, 26, 59, 4, 2)
(13539, 17, 69, 4, 3)
(13540, 50, 12, 4, 2)
(13541, 32, 75, 6, 7)
(13542, 36, 3, 6, 5)
(13543, 47, 12, 6, 1)
(13544, 37, 1, 2, 7)
(13545, 42, 4, 8, 2)
(13546, 43, 3, 4, 1)
(13547, 12, 68, 2, 4)
(13548, 29, 75, 2, 8)
(13549, 11, 53, 8, 8)
(13550, 42, 7, 6, 2)
(13551, 57, 9, 8, 9)
(13552, 3, 38, 8, 8)
(13553, 23, 55, 4, 1)
(13554, 52, 15, 2, 8)
(13555, 13, 49, 2, 6)
(13556, 58, 22, 2, 9)
(13557, 50, 7, 4, 1)
(13558, 31, 75, 4, 8)
(13559, 14, 53, 8, 5)
(13560, 41, 8, 2, 2)
(13561, 2, 75, 4, 1)
(13562, 20, 55, 6, 10)
(13563, 56, 23, 8, 3)
(13564, 26, 58, 2, 8)
(13565, 51, 7, 6, 6)
(13566, 42, 10, 8, 9)
(13567, 54, 3, 8, 8)
(13568, 60, 28, 6, 8)
(13569, 12, 47, 8, 9)
(13570, 10, 55, 2, 7)
(13571, 36, 1, 6, 7)
(13572, 33, 1, 6, 8)
(13573, 24, 69, 2, 6)
(13574, 11, 75, 8, 5)
(13575, 12, 46, 2, 7)
(13576, 37, 3, 6, 1)
(13577, 26, 59, 6, 4)
(13578, 34, 1, 4, 5)
(13579, 42, 1, 4, 4)
(13580, 45, 4, 8, 7)
(13581, 69, 25, 6, 9)
(13582, 14, 49, 2, 5)
(13583, 50, 9, 8, 10)
(13584, 6, 55, 4, 1)
(13585, 68, 5, 2, 4)
(13586, 51, 14, 2, 9)
(13587, 1, 50, 6, 3)
(13588, 21, 54, 6, 7)
(13589, 10, 55, 2, 8)
(13590, 47, 15, 8, 5)
(13591, 59, 13, 4, 1)
(13592, 57, 6, 2, 1)
(13593, 12, 54, 6, 9)
(13594, 44, 10, 8, 7)
(13595, 49, 7, 6, 1)
(13596, 21, 56, 6, 10)
(13597, 59, 20, 8, 7)
(13598, 68, 19, 8, 8)
(13599, 25, 58, 8, 4)
(13600, 27, 69, 4, 6)
(13601, 24, 58, 8, 7)
(13602, 2, 41, 8, 1)
(13603, 33, 1, 2, 10)
(13604, 11, 69, 8, 8)
(13605, 75, 4, 4, 3)
(13606, 43, 4, 8, 8)
(13607, 8, 47, 4, 7)
(13608, 27, 68, 2, 7)
(13609, 2, 44, 6, 9)
(13610, 22, 59, 8, 1)
(13611, 75, 1, 8, 7)
(13612, 69, 27, 2, 1)
(13613, 49, 16, 8, 4)
(13614, 2, 51, 6, 7)
(13615, 16, 75, 2, 1)
(13616, 11, 44, 8, 6)
(13617, 45, 7, 2, 8)
(13618, 54, 4, 8, 6)
(13619, 36, 3, 4, 1)
(13620, 2, 44, 6, 4)
(13621, 14, 55, 2, 2)
(13622, 52, 17, 2, 2)
(13623, 32, 75, 8, 5)
(13624, 17, 52, 8, 7)
(13625, 55, 5, 4, 9)
(13626, 22, 55, 8, 4)
(13627, 36, 4, 8, 1)
(13628, 49, 4, 2, 6)
(13629, 43, 7, 6, 8)
(13630, 41, 4, 2, 6)
(13631, 75, 14, 2, 10)
(13632, 25, 71, 8, 7)
(13633, 58, 25, 6, 9)
(13634, 54, 14, 4, 10)
(13635, 24, 69, 2, 6)
(13636, 44, 11, 6, 7)
(13637, 30, 71, 4, 10)
(13638, 69, 25, 8, 7)
(13639, 16, 68, 8, 9)
(13640, 36, 4, 4, 8)
(13641, 22, 55, 4, 5)
(13642, 59, 27, 2, 9)
(13643, 52, 12, 6, 2)
(13644, 46, 13, 6, 7)
(13645, 75, 16, 8, 1)
(13646, 68, 8, 8, 7)
(13647, 28, 71, 2, 4)
(13648, 34, 1, 8, 7)
(13649, 31, 75, 2, 5)
(13650, 52, 10, 2, 5)
(13651, 53, 5, 6, 5)
(13652, 69, 21, 8, 5)
(13653, 27, 71, 4, 10)
(13654, 3, 35, 8, 8)
(13655, 56, 13, 6, 10)
(13656, 4, 54, 6, 2)
(13657, 41, 7, 4, 10)
(13658, 12, 71, 6, 6)
(13659, 17, 53, 2, 4)
(13660, 45, 11, 6, 3)
(13661, 10, 50, 6, 2)
(13662, 14, 47, 6, 2)
(13663, 35, 2, 2, 9)
(13664, 23, 69, 8, 8)
(13665, 48, 7, 2, 3)
(13666, 29, 71, 2, 1)
(13667, 43, 8, 6, 2)
(13668, 7, 53, 6, 8)
(13669, 21, 75, 8, 6)
(13670, 10, 46, 2, 10)
(13671, 56, 15, 2, 4)
(13672, 33, 1, 4, 8)
(13673, 24, 75, 8, 3)
(13674, 40, 7, 4, 1)
(13675, 48, 12, 4, 9)
(13676, 35, 3, 2, 9)
(13677, 31, 75, 8, 8)
(13678, 68, 23, 6, 7)
(13679, 48, 8, 6, 8)
(13680, 2, 59, 6, 5)
(13681, 8, 52, 8, 7)
(13682, 52, 4, 2, 4)
(13683, 16, 49, 6, 2)
(13684, 1, 50, 4, 7)
(13685, 19, 56, 8, 6)
(13686, 40, 2, 2, 9)
(13687, 9, 56, 6, 8)
(13688, 27, 59, 8, 2)
(13689, 7, 55, 6, 1)
(13690, 1, 50, 6, 8)
(13691, 51, 3, 6, 8)
(13692, 30, 75, 8, 6)
(13693, 24, 58, 2, 8)
(13694, 34, 1, 2, 8)
(13695, 25, 75, 4, 9)
(13696, 36, 2, 2, 4)
(13697, 9, 60, 6, 10)
(13698, 49, 3, 6, 7)
(13699, 7, 44, 8, 10)
(13700, 16, 71, 2, 7)
(13701, 21, 68, 2, 3)
(13702, 11, 69, 4, 9)
(13703, 36, 4, 4, 6)
(13704, 23, 59, 8, 5)
(13705, 16, 50, 6, 2)
(13706, 32, 75, 6, 5)
(13707, 22, 56, 8, 3)
(13708, 23, 58, 6, 5)
(13709, 21, 58, 8, 4)
(13710, 37, 3, 2, 9)
(13711, 15, 56, 4, 9)
(13712, 54, 8, 8, 4)
(13713, 51, 13, 8, 7)
(13714, 27, 69, 8, 7)
(13715, 53, 15, 2, 10)
(13716, 21, 59, 6, 10)
(13717, 12, 71, 4, 7)
(13718, 7, 47, 4, 9)
(13719, 59, 26, 6, 3)
(13720, 11, 60, 4, 6)
(13721, 16, 48, 8, 5)
(13722, 45, 3, 8, 6)
(13723, 51, 8, 8, 9)
(13724, 35, 2, 2, 3)
(13725, 13, 54, 4, 1)
(13726, 56, 2, 2, 6)
(13727, 32, 75, 4, 3)
(13728, 44, 7, 4, 8)
(13729, 12, 48, 2, 7)
(13730, 5, 60, 8, 7)
(13731, 51, 18, 4, 5)
(13732, 11, 44, 2, 6)
(13733, 48, 3, 6, 6)
(13734, 9, 42, 2, 4)
(13735, 38, 4, 8, 1)
(13736, 24, 59, 2, 1)
(13737, 10, 51, 2, 6)
(13738, 37, 4, 8, 9)
(13739, 49, 6, 6, 3)
(13740, 21, 69, 8, 6)
(13741, 47, 13, 4, 1)
(13742, 29, 71, 8, 10)
(13743, 4, 49, 8, 1)
(13744, 59, 16, 4, 7)
(13745, 2, 39, 8, 2)
(13746, 11, 54, 2, 6)
(13747, 6, 41, 8, 10)
(13748, 5, 48, 8, 7)
(13749, 57, 23, 6, 4)
(13750, 36, 1, 6, 10)
(13751, 27, 68, 8, 4)
(13752, 71, 14, 6, 3)
(13753, 16, 58, 6, 2)
(13754, 24, 75, 6, 10)
(13755, 5, 59, 2, 8)
(13756, 37, 5, 6, 10)
(13757, 7, 75, 8, 6)
(13758, 31, 75, 4, 3)
(13759, 42, 4, 8, 5)
(13760, 23, 57, 4, 7)
(13761, 41, 3, 8, 4)
(13762, 45, 7, 6, 9)
(13763, 39, 5, 4, 6)
(13764, 10, 52, 4, 1)
(13765, 33, 1, 4, 7)
(13766, 20, 58, 8, 2)
(13767, 13, 49, 2, 6)
(13768, 57, 22, 6, 3)
(13769, 71, 26, 8, 7)
(13770, 60, 23, 6, 1)
(13771, 18, 75, 8, 3)
(13772, 45, 4, 2, 4)
(13773, 44, 11, 4, 7)
(13774, 42, 7, 2, 4)
(13775, 43, 3, 2, 3)
(13776, 45, 2, 4, 3)
(13777, 7, 75, 4, 5)
(13778, 2, 35, 4, 1)
(13779, 9, 75, 8, 3)
(13780, 7, 51, 4, 8)
(13781, 71, 23, 6, 3)
(13782, 13, 49, 2, 5)
(13783, 55, 20, 4, 3)
(13784, 49, 5, 4, 10)
(13785, 15, 58, 4, 5)
(13786, 45, 6, 2, 8)
(13787, 8, 50, 2, 6)
(13788, 27, 71, 4, 5)
(13789, 59, 17, 2, 1)
(13790, 57, 12, 8, 8)
(13791, 75, 19, 2, 1)
(13792, 8, 59, 4, 2)
(13793, 24, 69, 6, 5)
(13794, 11, 45, 2, 10)
(13795, 47, 5, 2, 7)
(13796, 69, 30, 4, 3)
(13797, 38, 2, 6, 8)
(13798, 40, 5, 8, 8)
(13799, 26, 60, 4, 6)
(13800, 3, 44, 2, 3)
(13801, 48, 1, 2, 8)
(13802, 37, 3, 2, 1)
(13803, 21, 53, 2, 6)
(13804, 1, 57, 8, 5)
(13805, 53, 11, 4, 10)
(13806, 13, 57, 8, 8)
(13807, 44, 7, 6, 1)
(13808, 16, 53, 2, 5)
(13809, 38, 6, 2, 9)
(13810, 17, 58, 6, 7)
(13811, 55, 12, 2, 9)
(13812, 57, 9, 4, 1)
(13813, 21, 60, 6, 1)
(13814, 35, 1, 4, 2)
(13815, 17, 51, 2, 5)
(13816, 50, 10, 8, 1)
(13817, 40, 8, 6, 4)
(13818, 29, 71, 6, 5)
(13819, 4, 49, 2, 2)
(13820, 14, 47, 4, 1)
(13821, 56, 3, 6, 6)
(13822, 9, 69, 6, 9)
(13823, 56, 16, 4, 4)
(13824, 17, 51, 8, 10)
(13825, 39, 7, 8, 6)
(13826, 32, 75, 4, 3)
(13827, 57, 17, 2, 1)
(13828, 54, 7, 8, 3)
(13829, 21, 54, 4, 8)
(13830, 19, 53, 6, 10)
(13831, 68, 12, 6, 2)
(13832, 60, 14, 8, 8)
(13833, 11, 56, 8, 6)
(13834, 8, 68, 8, 8)
(13835, 33, 1, 4, 4)
(13836, 14, 48, 8, 1)
(13837, 69, 4, 6, 2)
(13838, 56, 21, 2, 9)
(13839, 50, 15, 6, 7)
(13840, 47, 1, 8, 10)
(13841, 18, 59, 4, 6)
(13842, 21, 58, 2, 9)
(13843, 60, 7, 6, 2)
(13844, 3, 37, 4, 9)
(13845, 30, 75, 8, 2)
(13846, 42, 6, 8, 7)
(13847, 2, 56, 8, 9)
(13848, 55, 7, 6, 5)
(13849, 8, 55, 8, 9)
(13850, 43, 9, 2, 10)
(13851, 37, 1, 2, 6)
